"classifier_set","ft_group","ecoregion","owner","treatment","age","merch_vol_m3_ha","foliage_kgC_m2","other_above_kgC_m2","total_above_kgC_m2"
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",135,194.71,0.0335,0.1207,0.6703
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",140,202.735,0.0348,0.1252,0.6957
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",145,210.635,0.036,0.1297,0.7206
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",15,7.013,0.0019,0.007,0.0388
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",150,218.406,0.0373,0.1341,0.7452
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",20,11.476,0.0029,0.0105,0.0586
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",25,16.707,0.004,0.0145,0.0803
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",30,22.59,0.0052,0.0186,0.1035
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",35,29.026,0.0064,0.023,0.1279
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",40,35.932,0.0077,0.0276,0.1533
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",45,43.235,0.009,0.0323,0.1794
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",5,1.014,4e-04,0.0014,0.0078
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",50,50.871,0.0103,0.0371,0.2062
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",55,58.784,0.0117,0.042,0.2334
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",60,66.923,0.013,0.047,0.2609
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",65,75.245,0.0144,0.052,0.2887
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",70,83.708,0.0158,0.057,0.3167
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",75,92.279,0.0172,0.0621,0.3447
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",80,100.924,0.0186,0.0671,0.3728
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",85,109.617,0.02,0.0721,0.4008
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",90,118.331,0.0214,0.0772,0.4287
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",95,127.043,0.0228,0.0822,0.4565
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",10,17.248,0.0021,0.0077,0.0425
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",100,132.868,0.0218,0.0785,0.4363
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",105,134.886,0.0218,0.0785,0.4364
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",110,136.675,0.0218,0.0785,0.4364
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",115,138.261,0.0218,0.0786,0.4364
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",120,139.666,0.0218,0.0786,0.4364
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",125,140.909,0.0218,0.0786,0.4364
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",130,142.01,0.0218,0.0786,0.4364
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",135,142.985,0.0218,0.0786,0.4364
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",140,143.847,0.0218,0.0786,0.4364
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",145,144.609,0.0218,0.0786,0.4364
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",15,28.328,0.006,0.0216,0.1203
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",150,145.283,0.0218,0.0786,0.4364
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",20,39.375,0.0103,0.0372,0.2069
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",25,49.99,0.014,0.0505,0.2805
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",30,59.972,0.0167,0.0603,0.3348
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",35,69.226,0.0186,0.0669,0.3719
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",40,77.721,0.0198,0.0713,0.3961
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",45,85.463,0.0206,0.0741,0.4114
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",5,6.969,2e-04,7e-04,0.0039
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",50,92.48,0.0211,0.0758,0.421
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",55,98.813,0.0213,0.0769,0.427
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",60,104.508,0.0215,0.0775,0.4306
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",65,109.616,0.0216,0.0779,0.4329
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",70,114.186,0.0217,0.0782,0.4343
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",75,118.268,0.0218,0.0783,0.4351
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",80,121.908,0.0218,0.0784,0.4356
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",85,125.149,0.0218,0.0785,0.4359
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",90,128.031,0.0218,0.0785,0.4361
"Spruce-fir/ME_NH/Industrial/untreated","Spruce-fir","ME_NH","Industrial","untreated",95,130.593,0.0218,0.0785,0.4362
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",10,14.288,0.006,0.0214,0.1191
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",100,75.907,0.0163,0.0588,0.3267
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",105,75.907,0.0163,0.0588,0.3267
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",110,75.908,0.0163,0.0588,0.3267
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",115,75.908,0.0163,0.0588,0.3267
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",120,75.908,0.0163,0.0588,0.3267
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",125,75.908,0.0163,0.0588,0.3267
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",130,75.908,0.0163,0.0588,0.3267
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",135,75.908,0.0163,0.0588,0.3267
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",140,75.908,0.0163,0.0588,0.3267
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",145,75.908,0.0163,0.0588,0.3267
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",15,33.421,0.0109,0.0392,0.2176
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",150,75.908,0.0163,0.0588,0.3267
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",20,49.858,0.0138,0.0496,0.2757
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",25,60.943,0.0152,0.0547,0.304
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",30,67.607,0.0158,0.057,0.3168
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",35,71.389,0.0161,0.058,0.3225
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",40,73.472,0.0162,0.0585,0.3249
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",45,74.602,0.0163,0.0587,0.3259
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",5,1.688,0.001,0.0036,0.0201
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",50,75.21,0.0163,0.0587,0.3264
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",55,75.535,0.0163,0.0588,0.3265
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",60,75.709,0.0163,0.0588,0.3266
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",65,75.802,0.0163,0.0588,0.3267
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",70,75.851,0.0163,0.0588,0.3267
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",75,75.878,0.0163,0.0588,0.3267
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",80,75.892,0.0163,0.0588,0.3267
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",85,75.899,0.0163,0.0588,0.3267
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",90,75.903,0.0163,0.0588,0.3267
"Spruce-fir/ME_NH/NIPF/harvested","Spruce-fir","ME_NH","NIPF","harvested",95,75.905,0.0163,0.0588,0.3267
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",10,3.127,0.0025,0.0089,0.0493
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",100,125.525,0.0207,0.0746,0.4144
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",105,125.791,0.0207,0.0746,0.4144
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",110,125.984,0.0207,0.0746,0.4144
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",115,126.123,0.0207,0.0746,0.4144
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",120,126.224,0.0207,0.0746,0.4144
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",125,126.297,0.0207,0.0746,0.4144
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",130,126.35,0.0207,0.0746,0.4144
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",135,126.388,0.0207,0.0746,0.4144
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",140,126.416,0.0207,0.0746,0.4144
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",145,126.436,0.0207,0.0746,0.4144
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",15,11.766,0.0066,0.0238,0.1323
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",150,126.45,0.0207,0.0746,0.4144
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",20,25.615,0.0109,0.0393,0.2184
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",25,42.045,0.0144,0.0517,0.2871
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",30,58.486,0.0167,0.0603,0.335
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",35,73.299,0.0183,0.0659,0.366
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",40,85.771,0.0193,0.0694,0.3853
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",45,95.803,0.0199,0.0715,0.3971
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",5,0.206,2e-04,9e-04,0.0049
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",50,103.626,0.0202,0.0727,0.4042
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",55,109.595,0.0204,0.0735,0.4084
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",60,114.08,0.0205,0.074,0.4108
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",65,117.414,0.0206,0.0742,0.4123
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",70,119.872,0.0207,0.0744,0.4132
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",75,121.676,0.0207,0.0745,0.4137
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",80,122.993,0.0207,0.0745,0.414
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",85,123.953,0.0207,0.0746,0.4142
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",90,124.651,0.0207,0.0746,0.4143
"Spruce-fir/ME_NH/NIPF/untreated","Spruce-fir","ME_NH","NIPF","untreated",95,125.158,0.0207,0.0746,0.4144
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",10,2.476,0.0023,0.0082,0.0456
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",100,125.932,0.022,0.0792,0.4399
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",105,126.316,0.022,0.0792,0.4399
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",110,126.6,0.022,0.0792,0.4399
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",115,126.811,0.022,0.0792,0.4399
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",120,126.966,0.022,0.0792,0.4399
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",125,127.081,0.022,0.0792,0.4399
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",130,127.166,0.022,0.0792,0.4399
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",135,127.229,0.022,0.0792,0.4399
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",140,127.275,0.022,0.0792,0.44
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",145,127.309,0.022,0.0792,0.44
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",15,9.688,0.0064,0.0229,0.127
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",150,127.335,0.022,0.0792,0.44
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",20,21.82,0.0108,0.0388,0.2158
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",25,36.882,0.0145,0.0521,0.2897
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",30,52.604,0.0172,0.0618,0.3433
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",35,67.335,0.019,0.0683,0.3793
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",40,80.197,0.0201,0.0724,0.4025
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",45,90.899,0.0209,0.0751,0.417
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",5,0.156,2e-04,8e-04,0.0043
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",50,99.513,0.0213,0.0767,0.426
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",55,106.282,0.0216,0.0777,0.4315
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",60,111.514,0.0217,0.0783,0.4348
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",65,115.508,0.0218,0.0786,0.4368
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",70,118.53,0.0219,0.0789,0.4381
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",75,120.803,0.0219,0.079,0.4388
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",80,122.503,0.022,0.0791,0.4393
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",85,123.77,0.022,0.0791,0.4395
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",90,124.713,0.022,0.0791,0.4397
"Spruce-fir/ME_NH/State/untreated","Spruce-fir","ME_NH","State","untreated",95,125.413,0.022,0.0792,0.4398
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",10,6.933,0.0029,0.0103,0.0571
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",100,182.103,0.03,0.1081,0.6004
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",105,183.365,0.0305,0.1096,0.6091
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",110,184.373,0.0308,0.111,0.6167
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",115,185.176,0.0312,0.1122,0.6233
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",120,185.817,0.0315,0.1132,0.6291
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",125,186.326,0.0317,0.1141,0.6342
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",130,186.732,0.0319,0.1149,0.6385
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",135,187.055,0.0321,0.1156,0.6423
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",140,187.312,0.0323,0.1162,0.6457
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",145,187.516,0.0324,0.1167,0.6485
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",15,18.794,0.0052,0.0187,0.1036
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",150,187.679,0.0326,0.1172,0.651
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",20,35,0.0077,0.0276,0.1533
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",25,53.393,0.0101,0.0365,0.203
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",30,72.141,0.0125,0.0452,0.2509
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",35,89.986,0.0148,0.0533,0.296
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",40,106.201,0.0169,0.0608,0.3376
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",45,120.46,0.0188,0.0676,0.3757
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",5,1.002,0.001,0.0034,0.0191
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",50,132.703,0.0205,0.0738,0.4101
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",55,143.032,0.0221,0.0794,0.4411
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",60,151.63,0.0234,0.0844,0.4687
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",65,158.714,0.0247,0.0888,0.4933
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",70,164.505,0.0258,0.0927,0.515
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",75,169.211,0.0267,0.0962,0.5342
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",80,173.017,0.0276,0.0992,0.5511
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",85,176.084,0.0283,0.1019,0.566
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",90,178.548,0.029,0.1042,0.579
"White/Red pine/ME_APH/Industrial/untreated","White/Red pine","ME_APH","Industrial","untreated",95,180.523,0.0295,0.1063,0.5904
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",10,18.258,0.0012,0.0044,0.0245
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",100,104.928,0.0189,0.068,0.378
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",105,104.93,0.0189,0.0681,0.3781
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",110,104.93,0.0189,0.0681,0.3782
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",115,104.931,0.0189,0.0681,0.3782
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",120,104.931,0.0189,0.0681,0.3782
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",125,104.931,0.0189,0.0681,0.3783
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",130,104.931,0.0189,0.0681,0.3783
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",135,104.931,0.0189,0.0681,0.3783
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",140,104.931,0.0189,0.0681,0.3783
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",145,104.931,0.0189,0.0681,0.3783
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",15,43.797,0.0038,0.0137,0.0763
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",150,104.931,0.0189,0.0681,0.3783
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",20,66.53,0.0071,0.0256,0.1421
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",25,82.346,0.0102,0.0369,0.2048
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",30,92.12,0.0128,0.0461,0.2561
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",35,97.806,0.0147,0.053,0.2947
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",40,101.011,0.0161,0.058,0.3221
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",45,102.787,0.017,0.0614,0.341
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",5,2.086,1e-04,4e-04,0.002
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",50,103.762,0.0177,0.0637,0.3537
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",55,104.295,0.0181,0.0652,0.3622
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",60,104.585,0.0184,0.0662,0.3678
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",65,104.743,0.0186,0.0669,0.3714
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",70,104.829,0.0187,0.0673,0.3738
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",75,104.876,0.0188,0.0676,0.3754
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",80,104.901,0.0188,0.0678,0.3764
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",85,104.915,0.0189,0.0679,0.3771
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",90,104.922,0.0189,0.068,0.3775
"White/Red pine/ME_APH/NIPF/harvested","White/Red pine","ME_APH","NIPF","harvested",95,104.926,0.0189,0.068,0.3778
"White/Red pine/ME_APH/NIPF/untreated","White/Red pine","ME_APH","NIPF","untreated",10,59.952,0.0101,0.0365,0.2028
"White/Red pine/ME_APH/NIPF/untreated","White/Red pine","ME_APH","NIPF","untreated",100,200.293,0.0323,0.1164,0.6469
"White/Red pine/ME_APH/NIPF/untreated","White/Red pine","ME_APH","NIPF","untreated",105,204.662,0.033,0.1189,0.6605
"White/Red pine/ME_APH/NIPF/untreated","White/Red pine","ME_APH","NIPF","untreated",110,208.859,0.0337,0.1212,0.6735
"White/Red pine/ME_APH/NIPF/untreated","White/Red pine","ME_APH","NIPF","untreated",115,212.894,0.0343,0.1235,0.686
"White/Red pine/ME_APH/NIPF/untreated","White/Red pine","ME_APH","NIPF","untreated",120,216.776,0.0349,0.1256,0.698
"White/Red pine/ME_APH/NIPF/untreated","White/Red pine","ME_APH","NIPF","untreated",125,220.513,0.0355,0.1277,0.7096
"White/Red pine/ME_APH/NIPF/untreated","White/Red pine","ME_APH","NIPF","untreated",130,224.115,0.036,0.1297,0.7207
